Edad Ult Cos,Variedad,Suelo,Zona,Tenencia,Vejez,Destino 1=Semilla,Cod. T.Cultivo,Dist Km,Tipo Quema,T.Corte,Dosis Madurante,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,M3 Riego,DDUlt.Riego,Período,TCH,%Sac.Caña,Variedad_cod,Suelo_cod,Zona_cod,Tipo Quema_cod,T.Corte_cod
12.19,SP71-6949,DESCONOCIDO,IP05,81.0,1.872,0,1.0,13.8,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,130.2725,11.6862,54,22,4,4,1
12.22,CC85-92,PALMIRA ,IP05,51.0,1.834,0,1.0,20.4,VERDE,MECANIZADO,0.0,239.0,905.0,53.0,241.0,167.0,444.0,48384.0,149,201701,152.40647,11.6276,34,68,4,4,1
12.65,CC97-7170,CORINTIAS ,IP06,11.0,2.511,0,1.0,5.5,Q.PROGRAMADA,MANUAL,1.2,178.0,1213.0,151.0,566.0,103.0,393.0,32120.06,196,201701,156.44504,11.55,41,19,5,2,0
12.42,CC85-92,PALMIRA ,IP02,51.0,1.904,0,1.0,7.0,VERDE,MECANIZADO,0.0,250.0,1245.0,245.0,367.0,200.0,433.0,0.0,0,201701,122.803203,11.4862,34,68,2,4,1
14.23,CC00-3257,NUEVO PICHICHI,IP06,11.0,2.511,0,1.0,9.7,Q.PROGRAMADA,MANUAL,1.0,228.0,1443.0,144.0,576.0,110.0,613.0,1944.0,350,201701,139.38644,11.2956,1,62,5,2,0
12.68,CC93-4418,PALMIRA ,IP05,51.0,2.722,0,1.0,19.0,VERDE,MECANIZADO,0.0,0.0,370.0,0.0,365.0,5.0,0.0,0.0,0,201701,156.019157,11.2296,40,68,4,4,1
13.44,RB73-2223,NIMA ,IP06,11.0,38.343,0,1.0,9.7,Q.PROGRAMADA,MANUAL,1.2,241.0,1330.0,119.0,536.0,93.0,582.0,0.0,0,201701,145.421404,10.6327,51,60,5,2,0
12.75,CC93-4418,PALMIRA ,IP05,51.0,2.546,0,1.0,19.0,VERDE,MECANIZADO,0.0,0.0,370.0,0.0,365.0,5.0,0.0,0.0,0,201701,66.616438,10.014,40,68,4,4,1
13.08,CC85-92,GALPON ,IP03,51.0,2.51,0,1.0,23.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,117.712765,11.834,34,32,3,4,1
12.55,CC85-92,JORDAN,IP05,51.0,24.648,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,212.0,0.0,212.0,0.0,0.0,0.0,0,201701,109.079245,11.7302,34,44,4,4,1
12.39,CC85-92,PALMIRA ,IP05,51.0,1.921,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,212.0,0.0,212.0,0.0,0.0,0.0,0,201701,115.3501,10.9733,34,68,4,4,1
12.09,RB73-2223,GENOVA,IP06,11.0,10.312,0,1.0,7.5,VERDE,MANUAL,1.0,298.0,1351.0,348.0,345.0,182.0,476.0,33390.86,114,201701,157.754901,10.952,51,33,5,4,0
14.42,CC01-1940,CORINTIAS ,IP05,51.0,2.029,0,1.0,23.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,216.249523,10.1385,6,19,4,4,1
12.68,CC01-1940,MANUELITA ,IP06,11.0,2.511,0,1.0,7.5,VERDE,MANUAL,0.0,192.0,985.0,110.0,369.0,103.0,403.0,2588.4,148,201701,149.714285,9.93,6,54,5,4,0
12.12,CC97-7170,GENOVA,IP06,11.0,2.511,0,1.0,7.5,VERDE,MANUAL,0.0,149.0,1038.0,280.0,308.0,152.0,298.0,0.0,0,201701,127.289256,9.395,41,33,5,4,0
12.91,CC93-4418,CORINTIAS ,IP05,31.0,2.029,0,1.0,23.0,VERDE,MECANIZADO,1.1,273.0,1088.0,106.0,326.0,113.0,543.0,45000.0,105,201701,153.54336,12.2809,40,19,4,4,1
14.36,CC85-92,PICHICHI ,IP06,51.0,50.591,0,1.0,7.0,Q.PROGRAMADA,MANUAL,0.0,125.0,1129.0,68.0,328.0,58.0,675.0,155846.7,302,201701,118.920563,12.1406,34,73,5,2,0
12.35,CC85-92,PALMIRA ,IP05,51.0,2.033,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,128.85164,11.611,34,68,4,4,1
14.78,CC93-4418,DESCONOCIDO,IP05,51.0,42.306,0,1.0,31.2,Q.PROGRAMADA,MANUAL,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,189.159375,11.123,40,22,4,2,0
12.02,CC85-92,MANUELITA ,IP06,11.0,15.54,0,1.0,7.5,Q.PROGRAMADA,MANUAL,0.0,192.0,981.0,190.0,309.0,168.0,314.0,19960.5,103,201701,129.673316,10.7856,34,54,5,2,0
11.33,CC85-92,MANUELITA ,IP05,51.0,7.333,0,1.0,14.5,Q.ACCIDENTAL,MANUAL,1.0,117.0,844.0,335.0,42.0,239.0,228.0,31104.0,88,201701,144.921534,10.659,34,54,4,1,0
14.78,CC97-7170,DESCONOCIDO,IP05,51.0,2.7075,0,1.0,31.2,Q.PROGRAMADA,MANUAL,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,112.303191,10.601,41,22,4,2,0
13.57,CC01-1940,JORDAN,IP06,11.0,2.511,0,1.0,8.0,Q.PROGRAMADA,MANUAL,0.0,250.0,1339.0,59.0,584.0,50.0,646.0,5652.0,155,201701,184.89051,9.934,6,44,5,2,0
13.17,RB73-2223,NUEVO PICHICHI,IP06,11.0,21.999,0,1.0,5.2,VERDE,MANUAL,0.0,192.0,985.0,110.0,369.0,88.0,418.0,5904.0,155,201701,192.331325,9.778,51,62,5,4,0
13.5,RB73-2223,NUEVO PICHICHI,IP06,11.0,9.665,0,1.0,5.2,VERDE,MANUAL,0.0,371.0,1630.0,183.0,540.0,170.0,737.0,1756.8,152,201701,166.273684,8.8311,51,62,5,4,0
12.55,CC93-4418,GUADUAL,IP03,31.0,3.167,0,1.0,24.7,VERDE,MECANIZADO,1.2,216.0,1054.0,93.0,257.0,219.0,485.0,160808.22,108,201701,127.33174,12.9162,40,39,3,4,1
11.79,CC93-4418,MANUELITA ,IP03,51.0,9.569,0,1.0,23.0,Q.PROGRAMADA,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,132.387654,11.4231,40,54,3,2,1
13.73,CC85-92,PALMIRA ,IP03,51.0,2.882,0,1.0,22.0,VERDE,MECANIZADO,0.0,111.0,819.0,19.0,291.0,84.0,425.0,55512.0,180,201701,150.703921,10.8172,34,68,3,4,1
13.9,CC85-92,DESCONOCIDO,IP01,51.0,26.279,0,1.0,10.4,Q.PROGRAMADA,MANUAL,0.0,342.0,1383.0,53.0,477.0,144.0,709.0,0.0,0,201701,115.182795,13.5354,34,22,1,2,0
13.9,CC85-92,DESCONOCIDO,IP01,51.0,23.073,0,1.0,10.8,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,90.583333,13.059,34,22,1,2,0
13.93,CC85-92,DESCONOCIDO,IP01,51.0,32.295,0,1.0,10.8,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,126.243243,12.9854,34,22,1,2,0
15.67,CC85-92,CANTARINA,IP01,51.0,36.624,0,1.0,8.3,Q.PROGRAMADA,MANUAL,0.0,354.0,1463.0,160.0,192.0,277.0,834.0,14428.8,243,201701,131.197831,12.883,34,11,1,2,0
12.09,CC93-4418,ARGELIA ,IP01,51.0,1.465,0,1.0,4.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,133.026894,12.208,40,2,1,4,1
13.9,CC85-92,DESCONOCIDO,IP01,51.0,29.278,0,1.0,10.4,Q.PROGRAMADA,MANUAL,0.0,342.0,1383.0,53.0,477.0,144.0,709.0,0.0,0,201701,99.356521,11.828,34,22,1,2,0
12.29,CC93-4418,CORINTIAS ,IP06,51.0,2.043,0,1.0,12.0,VERDE,MECANIZADO,0.0,337.0,1408.0,413.0,297.0,170.0,528.0,104976.0,114,201701,136.847692,11.8163,40,19,5,4,1
12.06,CC93-4418,PALMERAS ,IP06,31.0,2.178,0,1.0,14.3,VERDE,MECANIZADO,1.2,192.0,1127.0,285.0,280.0,220.0,342.0,31608.0,115,201701,119.596122,11.647,40,65,5,4,1
12.09,CC01-1940,CORINTIAS ,IP06,31.0,7.716,0,1.0,14.3,VERDE,MECANIZADO,1.2,192.0,1127.0,285.0,280.0,220.0,342.0,49929.6,99,201701,161.908683,11.4036,6,19,5,4,1
13.93,CC85-92,DESCONOCIDO,IP01,51.0,34.128,0,1.0,10.8,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,127.699029,11.4033,34,22,1,2,0
10.09,CC93-4418,GUADUAL,IP05,51.0,38.878,0,1.0,23.5,Q.ACCIDENTAL,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,130.67713,10.789,40,39,4,1,1
9.23,RB73-2223,GALPON ,IP06,31.0,24.219,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,192.0,842.0,255.0,198.0,339.0,50.0,2232.0,10,201701,88.981735,10.105,51,32,5,1,1
10.18,RB73-2223,GALPON ,IP06,31.0,24.326,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,192.0,1006.0,390.0,166.0,335.0,115.0,0.0,0,201701,109.017094,9.341,51,32,5,1,1
12.22,CC85-92,GALPON ,IP01,51.0,1.766,0,1.0,5.3,VERDE,MECANIZADO,1.0,265.0,1060.0,272.0,216.0,169.0,403.0,60565.5,155,201701,128.445982,13.0534,34,32,1,4,1
15.7,CC85-92,PINDO,IP01,51.0,30.002,0,1.0,8.3,Q.PROGRAMADA,MANUAL,0.0,324.0,1463.0,160.0,192.0,277.0,834.0,0.0,0,201701,135.109986,12.5495,34,76,1,2,0
12.22,CC85-92,GALPON ,IP01,51.0,1.601,0,1.0,5.3,VERDE,MECANIZADO,1.0,265.0,1060.0,272.0,216.0,169.0,403.0,9936.0,169,201701,149.284122,12.2738,34,32,1,4,1
12.12,CC85-92,GALPON ,IP01,51.0,2.454,0,1.0,5.3,VERDE,MECANIZADO,1.0,265.0,1060.0,272.0,222.0,248.0,318.0,21816.0,151,201701,148.188376,12.2331,34,32,1,4,1
12.85,V71-51,PALMERAS ,IP05,51.0,1.778,0,1.0,19.0,VERDE,MECANIZADO,0.0,0.0,370.0,0.0,365.0,5.0,0.0,0.0,0,201701,151.413957,12.1044,55,65,4,4,1
12.12,CC85-92,DESCONOCIDO,IP01,51.0,10.851,0,1.0,4.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,121.345,11.9386,34,22,1,4,1
12.19,CC85-92,CORINTIAS ,IP01,51.0,1.604,0,1.0,5.3,VERDE,MECANIZADO,1.0,265.0,1060.0,272.0,216.0,169.0,403.0,32724.0,172,201701,131.087702,11.8118,34,19,1,4,1
12.22,CC01-1940,DESCONOCIDO,IP01,51.0,1.647,0,1.0,4.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,132.34,11.1677,6,22,1,4,1
12.32,CC85-92,CORINTIAS ,IP06,51.0,2.189,0,1.0,12.0,VERDE,MECANIZADO,0.0,337.0,1408.0,413.0,297.0,170.0,528.0,12312.0,121,201701,117.461111,10.736,34,19,5,4,1
12.02,CC84-75,PALMIRA ,IP03,51.0,2.682,0,1.0,22.0,VERDE,MECANIZADO,0.0,111.0,803.0,89.0,277.0,172.0,265.0,56376.0,106,201701,134.761904,10.6479,33,68,3,4,1
12.52,CC01-1940,GALPON ,IP06,31.0,12.826,0,1.0,17.0,VERDE,MECANIZADO,0.0,178.0,1106.0,191.0,328.0,165.0,422.0,24112.8,77,201701,178.921832,9.6989,6,32,5,4,1
12.06,V71-51,CORINTIAS ,IP03,51.0,2.572,0,1.0,22.0,VERDE,MECANIZADO,0.0,97.0,803.0,89.0,277.0,172.0,265.0,68256.0,200,201701,128.997514,12.3591,55,19,3,4,1
11.89,CC85-92,CORINTIAS ,IP03,31.0,22.995,0,1.0,20.0,Q.ACCIDENTAL,MECANIZADO,1.2,197.0,1000.0,138.0,301.0,252.0,309.0,152712.0,124,201701,145.597732,12.073,34,19,3,1,1
13.8,CC85-92,CORINTIAS ,IP03,51.0,2.959,0,1.0,22.0,VERDE,MECANIZADO,0.0,97.0,819.0,19.0,291.0,84.0,425.0,93906.78,166,201701,149.887675,11.8719,34,19,3,4,1
11.86,CC85-92,CORINTIAS ,IP03,81.0,2.019,0,1.0,20.5,VERDE,MECANIZADO,0.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0,201701,161.1,11.8552,34,19,3,4,1
14.98,CC01-1940,ARGELIA ,IP01,51.0,2.633,0,1.0,4.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,199.798181,10.4164,6,2,1,4,1
11.93,CC85-92,CORINTIAS ,IP03,51.0,2.034,0,1.0,20.5,VERDE,MECANIZADO,0.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0,201701,137.985074,12.3335,34,19,3,4,1
15.8,CC85-92,NORMANDIA,IP01,51.0,54.318,0,1.0,8.3,Q.PROGRAMADA,MANUAL,0.0,274.0,1463.0,160.0,161.0,308.0,834.0,0.0,0,201701,140.942574,11.9586,34,61,1,2,0
13.17,CC01-1940,ESMERALDA,IP06,11.0,1.669,0,1.0,6.5,VERDE,MECANIZADO,1.0,153.0,1072.0,158.0,434.0,85.0,395.0,8662.2,135,201701,147.237951,11.7233,6,26,5,4,1
16.92,CC93-4418,DESCONOCIDO,IP03,81.0,7.929,0,1.0,33.1,Q.PROGRAMADA,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,147.221649,11.4306,40,22,3,2,1
13.01,CC98-72,RIO LA PAILA ,IP02,51.0,2.58,0,1.0,11.2,VERDE,MECANIZADO,0.0,0.0,360.0,111.0,249.0,0.0,0.0,8424.0,169,201701,165.618541,11.3822,42,83,2,4,1
11.83,CC85-92,DESCONOCIDO,IP05,81.0,36.752,0,1.0,24.0,Q.ACCIDENTAL,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,132.886861,11.105,34,22,4,1,1
13.01,RB73-2223,NIMA ,IP01,31.0,1.94,0,1.0,5.0,VERDE,MECANIZADO,0.0,238.0,1345.0,141.0,423.0,141.0,640.0,6768.0,103,201701,127.560606,10.503,51,60,1,4,1
15.18,CC01-1940,PINDO,IP01,51.0,2.498,0,1.0,10.4,VERDE,MANUAL,0.0,249.0,1516.0,165.0,312.0,303.0,736.0,0.0,0,201701,220.641791,10.047,6,76,1,4,0
13.21,CC92-2804,ESMERALDA,IP06,11.0,1.882,0,1.0,6.5,VERDE,MECANIZADO,1.0,149.0,1072.0,158.0,434.0,85.0,395.0,3078.78,137,201701,125.474074,12.7786,37,26,5,4,1
13.01,CC85-92,ESMERALDA,IP06,11.0,1.858,0,1.0,6.5,VERDE,MECANIZADO,0.0,149.0,1072.0,158.0,434.0,85.0,395.0,2567.28,140,201701,119.592857,12.217,34,26,5,4,1
15.8,CC85-92,NORMANDIA,IP01,51.0,26.452,0,1.0,10.4,Q.PROGRAMADA,MANUAL,0.0,269.0,1463.0,160.0,192.0,277.0,834.0,15120.0,157,201701,140.803973,12.1881,34,61,1,2,0
15.64,CC85-92,PINDO,IP01,51.0,41.277,0,1.0,10.4,Q.PROGRAMADA,MANUAL,0.0,269.0,1463.0,160.0,192.0,277.0,834.0,17924.4,165,201701,163.803585,11.8696,34,76,1,2,0
13.63,CC85-92,CORINTIAS ,IP06,51.0,2.358,0,1.0,15.2,VERDE,MECANIZADO,0.0,237.0,1377.0,118.0,538.0,127.0,594.0,71280.0,186,201701,139.377352,11.7112,34,19,5,4,1
12.48,CC04-667,MANUELITA ,IP06,11.0,1.93,0,1.0,7.5,VERDE,MECANIZADO,1.0,172.0,981.0,180.0,307.0,149.0,345.0,4933.08,133,201701,139.855072,11.5614,13,54,5,4,1
13.04,CC93-4418,RIO LA PAILA ,IP02,51.0,1.862,0,1.0,11.2,VERDE,MECANIZADO,0.0,0.0,360.0,111.0,249.0,0.0,0.0,11232.0,167,201701,144.363157,11.3134,40,83,2,4,1
13.63,CC01-1940,PALMIRA ,IP02,51.0,1.815,0,1.0,11.2,VERDE,MANUAL,0.0,0.0,413.0,62.0,341.0,10.0,0.0,990.0,220,201701,209.694444,10.953,6,68,2,4,0
12.94,CC01-1940,CHAMBURO,IP06,11.0,1.726,0,1.0,6.5,VERDE,MECANIZADO,1.0,186.0,1243.0,154.0,563.0,103.0,423.0,0.0,0,201701,139.26943,10.87,6,15,5,4,1
12.52,CC92-2804,DESCONOCIDO,IP05,81.0,2.24,0,1.0,24.0,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,82.581888,10.7037,37,22,4,4,1
14.13,RB73-2223,CERRITO ,IP06,51.0,2.511,0,1.0,17.2,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,117.562686,10.4014,51,13,5,2,0
15.67,CC85-92,CORINTIAS ,IP03,51.0,2.505,0,1.0,43.7,VERDE,MECANIZADO,0.0,228.0,228.0,0.0,0.0,0.0,228.0,0.0,0,201701,138.85862,10.356,34,19,3,4,1
14.82,RB73-2223,DESCONOCIDO,IP01,51.0,2.498,0,1.0,8.7,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,190.283898,10.19,51,22,1,2,0
12.98,CC85-92,DESCONOCIDO,IP06,51.0,2.511,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,136.607565,14.14,34,22,5,2,0
13.24,CC85-92,DESCONOCIDO,IP06,51.0,35.525,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,143.389285,13.3018,34,22,5,2,0
12.16,CC85-92,CORINTIAS ,IP01,51.0,21.252,0,1.0,6.5,VERDE,MECANIZADO,1.0,295.0,1481.0,377.0,332.0,259.0,513.0,11232.0,156,201701,140.584946,13.1401,34,19,1,4,1
14.16,CC01-1940,PICHINDE,IP06,31.0,2.361,0,1.0,12.6,VERDE,MECANIZADO,0.0,250.0,1484.0,108.0,538.0,151.0,687.0,4320.0,178,201701,134.1,12.6622,6,74,5,4,1
15.11,CC01-1940,DESCONOCIDO,IP06,51.0,2.511,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,172.957894,12.2011,6,22,5,2,0
12.19,CC93-4418,CORINTIAS ,IP05,51.0,22.7,0,1.0,27.0,Q.PROGRAMADA,MECANIZADO,1.0,284.0,1347.0,334.0,351.0,216.0,446.0,82080.0,69,201701,164.658096,12.1511,40,19,4,2,1
13.83,CC01-1940,CORINTIAS ,IP03,28.0,2.732,0,1.0,42.9,VERDE,MECANIZADO,0.0,144.0,1019.0,42.0,458.0,84.0,435.0,112294.8,117,201701,178.127388,11.7289,6,19,3,4,1
14.82,CC93-4418,BALLESTEROS,IP03,31.0,56.635,0,1.0,55.5,Q.ACCIDENTAL,MECANIZADO,1.2,187.0,974.0,81.0,204.0,213.0,476.0,32112.0,159,201701,139.04704,10.9154,40,4,3,1,1
13.27,CC85-92,DESCONOCIDO,IP06,51.0,43.145,0,1.0,13.4,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,142.303846,13.5558,34,22,5,2,0
12.06,CC93-4418,PICHICHI ,IP06,31.0,2.125,0,1.0,12.6,VERDE,MECANIZADO,1.0,250.0,1388.0,347.0,332.0,274.0,435.0,41326.8,142,201701,68.596491,13.2705,40,73,5,4,1
13.57,CC85-92,ESNEDA,IP03,51.0,2.961,0,1.0,41.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,149.19884,12.6175,34,27,3,4,1
13.67,CC01-1940,PALMIRA ,IP06,51.0,2.511,0,1.0,13.3,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,150.541428,12.5965,6,68,5,2,0
13.67,CC01-1940,CORINTIAS ,IP06,51.0,6.153,0,1.0,10.7,VERDE,MECANIZADO,0.8,235.0,1304.0,85.0,555.0,54.0,610.0,20520.0,138,201701,145.821686,12.5293,6,19,5,4,1
13.01,CC93-4418,ARGELIA ,IP03,81.0,3.285,0,1.0,58.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,151.113636,12.2541,40,2,3,4,1
14.82,CC93-4418,CORINTIAS ,IP03,31.0,14.913,0,1.0,55.5,VERDE,MECANIZADO,1.2,187.0,974.0,81.0,224.0,193.0,476.0,46959.84,157,201701,138.430205,12.1165,40,19,3,4,1
13.73,CC01-1940,NUEVO PICHICHI,IP06,11.0,53.627,0,1.0,10.1,Q.PROGRAMADA,MANUAL,0.0,428.0,2361.0,280.0,596.0,168.0,1317.0,31564.8,146,201701,140.016359,11.9105,6,62,5,2,0
13.44,CC01-1940,CORINTIAS ,IP06,51.0,2.194,0,1.0,21.0,VERDE,MECANIZADO,1.0,137.0,864.0,49.0,360.0,83.0,372.0,44064.0,118,201701,165.005,11.7412,6,19,5,4,1
12.42,CC01-1940,CORINTIAS ,IP03,31.0,2.736,0,1.0,46.0,VERDE,MECANIZADO,1.2,233.0,908.0,162.0,195.0,86.0,465.0,64890.0,112,201701,139.320657,11.1163,6,19,3,4,1
13.7,CC00-3257,NUEVO PICHICHI,IP06,11.0,32.189,0,1.0,10.1,Q.PROGRAMADA,MANUAL,0.0,176.0,1429.0,119.0,589.0,75.0,646.0,9622.8,152,201701,109.821568,10.906,1,62,5,2,0
14.62,CC01-1940,GALPON ,IP03,51.0,2.706,0,1.0,24.5,VERDE,MECANIZADO,0.0,258.0,779.0,94.0,354.0,73.0,258.0,0.0,0,201701,204.626829,11.9963,6,32,3,4,1
13.77,CC01-1940,NUEVO PICHICHI,IP06,11.0,21.675,0,1.0,10.1,VERDE,MANUAL,0.0,423.0,2361.0,280.0,596.0,145.0,1340.0,10620.0,150,201701,137.171779,11.9544,6,62,5,4,0
12.16,CC85-92,CORINTIAS ,IP06,51.0,2.231,0,1.0,21.0,VERDE,MECANIZADO,1.0,137.0,864.0,192.0,233.0,150.0,289.0,26568.0,184,201702,142.70846,11.7344,34,19,5,4,1
15.28,RB73-2223,PALMIRA ,IP06,51.0,2.511,0,1.0,13.3,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,99.623188,11.701,51,68,5,2,0
13.6,CC85-92,DESCONOCIDO,IP03,51.0,4.55,0,1.0,78.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,133.536458,11.5376,34,22,3,4,1
12.12,CC85-92,GALPON ,IP05,51.0,13.449,0,1.0,14.5,Q.ACCIDENTAL,MECANIZADO,0.0,112.0,843.0,266.0,153.0,156.0,268.0,16632.0,84,201701,139.028481,11.087,34,32,4,1,1
13.14,RB73-2223,NIMA ,IP01,31.0,1.716,0,1.0,5.0,VERDE,MECANIZADO,0.0,221.0,1345.0,141.0,423.0,141.0,640.0,75420.0,107,201701,140.10454,11.0841,51,60,1,4,1
13.73,CC01-1940,NUEVO PICHICHI,IP06,11.0,2.511,0,1.0,10.1,VERDE,MANUAL,0.0,423.0,2361.0,280.0,611.0,153.0,1317.0,0.0,0,201701,100.233333,10.527,6,62,5,4,0
16.99,CC93-4418,DESCONOCIDO,IP03,81.0,4.586,0,1.0,33.1,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201701,163.828973,10.3249,40,22,3,4,1
12.19,CC01-1940,CANTARINA,IP06,31.0,2.041,0,1.0,12.6,VERDE,MECANIZADO,1.0,230.0,1388.0,314.0,365.0,223.0,486.0,6966.0,184,201702,145.840888,12.4469,6,11,5,4,1
14.85,CC85-92,PALMIRA ,IP06,81.0,10.213,0,1.0,16.5,Q.PROGRAMADA,MECANIZADO,0.8,445.0,1831.0,54.0,396.0,258.0,1123.0,78246.0,165,201702,137.636711,11.8535,34,68,5,2,1
14.88,CC85-92,SAMAN,IP03,51.0,3.885,0,1.0,53.2,VERDE,MECANIZADO,1.0,144.0,852.0,91.0,201.0,162.0,398.0,89640.0,166,201702,131.347414,11.4629,34,85,3,4,1
15.54,CC01-1940,DESCONOCIDO,IP03,51.0,3.946,0,1.0,78.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,194.059113,11.377,6,22,3,4,1
13.93,CC85-92,DESCONOCIDO,IP03,51.0,4.281,0,1.0,78.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,109.739247,10.9606,34,22,3,4,1
13.7,CC85-92,DESCONOCIDO,IP06,51.0,18.815,0,1.0,10.7,VERDE,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,132.45,10.723,34,22,5,4,0
13.11,RB73-2223,GUADUAL,IP06,31.0,23.533,0,1.0,11.7,Q.PROGRAMADA,MANUAL,0.0,245.0,1462.0,149.0,441.0,141.0,731.0,72139.2,132,201701,150.552922,10.6258,51,39,5,2,0
13.63,CC01-1940,SAN PABLO,IP05,51.0,2.522,0,1.0,29.2,VERDE,MECANIZADO,2.0,58.0,603.0,192.0,0.0,11.0,400.0,0.0,0,201702,168.590998,10.1928,6,91,4,4,1
17.87,CC85-92,DESCONOCIDO,IP03,51.0,3.83,0,1.0,78.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,163.657657,9.781,34,22,3,4,1
9.49,RB73-2223,GALPON ,IP06,31.0,67.2,0,1.0,17.0,Q.ACCIDENTAL,MANUAL,0.0,146.0,842.0,255.0,198.0,339.0,50.0,0.0,0,201702,104.080459,9.662,51,32,5,1,0
14.85,CC85-92,MANUELITA ,IP06,81.0,19.116,0,1.0,16.5,Q.PROGRAMADA,MECANIZADO,0.8,421.0,1821.0,44.0,396.0,258.0,1123.0,53748.0,163,201702,161.427142,13.7973,34,54,5,2,1
12.35,CC01-1940,AMAIME,IP05,28.0,35.542,0,1.0,12.0,Q.PROGRAMADA,MANUAL,1.0,120.0,763.0,133.0,190.0,172.0,268.0,29030.4,92,201702,138.114925,13.381,6,0,4,2,0
12.35,CC01-1940,AMAIME,IP05,28.0,42.173,0,1.0,12.0,Q.PROGRAMADA,MANUAL,1.0,120.0,763.0,133.0,190.0,172.0,268.0,22176.0,86,201702,150.85457,13.0924,6,0,4,2,0
13.6,CC85-92,ESNEDA,IP03,51.0,2.335,0,1.0,41.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,86.780701,12.6918,34,27,3,4,1
13.6,CC85-92,ESNEDA,IP03,51.0,4.482,0,1.0,41.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201702,137.725431,12.0763,34,27,3,4,1
