variedad,edad,cortes,lluvias,grupo_tenencia,pct_diatrea,tipocorte,madurada,dosismad,semsmad,vejez,mes,me,TCH,sacarosa,nivel_TCH,nivel_sacarosa,variedad_cod,tipocorte_cod,madurada_cod,nivel_TCH_num,nivel_sacarosa_num
CC01-1940,11.7,5,24,2,1.2,Mecanizado Verde,SI,1.2,6.0,3.0,2,12.5,141,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,12.0,4,14,2,3.6,Mecanizado Verde,SI,1.5,8.3,19.6,2,12.1,152,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,16.1,4,488,1,4.6,Mecanizado Verde,SI,1.8,27.4,7.4,7,7.1,128,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,12.0,5,61,1,3.1,Mecanizado Verde,SI,1.3,7.4,2.8,7,11.0,125,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,6,79,1,2.7,Mecanizado Verde,SI,1.2,9.7,3.2,8,7.3,106,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,13.2,2,0,1,3.7,Mecanizado Verde,SI,1.1,14.0,3.2,4,8.7,119,14.5,Bajo,Alto,0,0,0,0,2
CC01-1940,11.6,4,40,1,3.7,Mecanizado Verde,SI,1.2,6.4,3.1,9,10.3,159,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,13.4,5,306,1,4.4,Mecanizado Verde,SI,1.2,14.6,2.9,12,8.8,136,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,12.4,6,145,1,3.3,Mecanizado Verde,SI,0.8,9.1,2.6,12,10.2,136,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,13.4,3,163,1,4.0,Mecanizado Verde,SI,1.3,14.3,2.9,10,8.1,152,14.6,Medio,Alto,0,0,0,1,2
CC01-1940,14.2,6,319,1,8.4,Mecanizado Verde,SI,1.0,14.7,3.7,11,7.9,169,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,13.3,1,306,1,3.0,Mecanizado Verde,SI,1.0,8.4,2.5,12,9.0,148,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,16.0,1,533,1,7.7,Mecanizado Verde,SI,1.5,23.0,2.6,6,10.5,179,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,2,130,1,4.0,Mecanizado Verde,SI,1.3,12.1,2.2,7,6.7,124,12.1,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,4,95,1,4.0,Mecanizado Verde,SI,1.2,9.4,2.3,10,7.4,127,14.8,Bajo,Alto,0,0,0,0,2
CC01-1940,14.2,3,154,1,7.7,Mecanizado Verde,SI,1.5,13.9,2.8,10,11.9,205,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,14.3,3,154,1,7.7,Mecanizado Verde,SI,1.5,14.0,2.9,10,11.5,192,11.5,Alto,Bajo,0,0,0,2,0
CC01-1940,14.3,3,154,1,7.7,Mecanizado Verde,SI,1.5,14.1,1.6,10,10.1,120,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,14.7,1,131,1,4.4,Mecanizado Verde,SI,1.3,13.4,3.2,4,11.1,105,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,13.3,4,0,3,1.7,Mecanizado Verde,SI,0.2,8.4,2.3,3,8.4,157,12.9,Alto,Medio,0,0,0,2,1
CC01-1940,14.2,1,0,3,3.1,Mecanizado Verde,SI,0.5,12.7,3.1,9,7.3,174,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,14.8,2,140,3,3.1,Mecanizado Verde,SI,1.0,15.7,2.4,12,9.2,194,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,15.2,2,436,3,4.9,Mecanizado Verde,SI,1.0,16.4,3.6,2,9.3,173,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,16.5,2,545,3,7.9,Mecanizado Verde,SI,1.1,12.9,3.4,2,7.4,196,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,3,0,3,7.2,Mecanizado Verde,SI,1.0,8.4,2.9,1,8.8,168,12.0,Alto,Bajo,0,0,0,2,0
CC01-1940,13.1,4,124,3,4.6,Mecanizado Verde,SI,0.8,12.1,3.6,3,9.8,128,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,15.9,1,86,3,7.2,Mecanizado Verde,SI,1.0,7.7,3.0,1,8.2,169,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,13.4,2,129,3,4.6,Mecanizado Verde,SI,0.8,12.6,4.2,3,10.3,139,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,15.6,3,0,3,3.2,Mecanizado Verde,SI,1.0,6.3,6.9,6,13.3,116,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.3,1,31,3,2.9,Mecanizado Verde,SI,1.5,6.7,1.7,3,8.7,162,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,11.8,4,95,2,5.7,Mecanizado Verde,SI,1.5,8.3,68.0,9,8.4,114,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,12.1,5,75,2,3.2,Mecanizado Verde,SI,1.2,9.6,3.0,9,9.6,97,14.3,Bajo,Alto,0,0,0,0,2
CC01-1940,11.7,6,95,2,5.2,Mecanizado Verde,SI,1.5,8.3,102.9,9,7.0,108,15.0,Bajo,Alto,0,0,0,0,2
CC01-1940,12.0,7,48,2,4.3,Mecanizado Verde,SI,1.2,9.3,3.2,9,6.0,94,15.0,Bajo,Alto,0,0,0,0,2
CC01-1940,13.1,1,255,2,6.6,Mecanizado Verde,SI,1.2,7.9,2.7,2,10.0,133,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,13.3,1,325,2,4.3,Mecanizado Verde,SI,1.2,9.9,71.7,6,9.1,131,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.8,2,157,2,4.4,Mecanizado Verde,SI,0.8,7.1,3.2,6,10.2,133,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,15.1,1,337,3,3.0,Mecanizado Verde,SI,1.0,10.1,3.2,11,9.9,182,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,12.6,2,100,3,3.0,Mecanizado Verde,SI,1.0,9.3,1.7,12,10.9,161,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.6,7,0,3,2.4,Mecanizado Verde,SI,1.0,10.4,1.8,1,10.8,147,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,4,26,3,2.8,Mecanizado Verde,SI,0.8,6.9,1.6,1,10.6,151,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,12.2,4,236,1,3.1,Mecanizado Verde,SI,0.8,6.7,3.3,1,12.4,96,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.6,1,113,1,3.0,Mecanizado Verde,SI,0.8,5.6,15.8,6,9.4,120,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.3,6,194,1,3.0,Mecanizado Verde,SI,1.2,8.4,1.2,3,8.9,80,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,17.8,4,1236,1,4.7,Mecanizado Verde,SI,1.2,19.6,2.8,12,8.3,121,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.9,6,123,1,3.1,Mecanizado Verde,SI,1.0,7.0,22.2,2,8.9,124,13.0,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,5,75,1,2.7,Mecanizado Verde,SI,1.2,9.9,3.9,2,9.6,79,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,13.4,6,335,1,3.0,Mecanizado Verde,SI,1.0,13.6,2.5,3,6.0,101,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,19.2,4,1468,1,5.8,Mecanizado Verde,SI,1.2,25.6,2.0,2,8.9,159,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,13.6,2,187,3,1.7,Mecanizado Verde,SI,0.8,8.3,2.1,3,9.6,182,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,14.6,1,328,2,0.7,Mecanizado Verde,SI,0.5,16.6,3.1,3,6.8,86,14.6,Bajo,Alto,0,0,0,0,2
CC01-1940,14.6,1,323,2,1.5,Mecanizado Verde,SI,0.5,16.4,3.1,3,9.2,135,14.0,Medio,Alto,0,0,0,1,2
CC01-1940,11.9,3,157,2,1.1,Mecanizado Verde,SI,1.3,11.6,2.9,10,7.3,88,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.5,4,169,2,3.1,Mecanizado Verde,SI,1.3,11.4,2.4,10,7.5,98,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,11.0,5,34,3,6.0,Mecanizado Verde,SI,1.4,5.1,2.8,7,7.9,127,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,2,0,3,3.1,Mecanizado Verde,SI,0.8,10.4,1.9,4,8.8,133,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,12.3,1,302,3,4.4,Mecanizado Verde,SI,0.5,6.9,1.8,4,9.6,143,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,12.1,2,293,3,4.4,Mecanizado Verde,SI,0.5,6.4,3.5,4,11.6,94,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,2,302,3,4.4,Mecanizado Verde,SI,0.5,6.6,25.1,4,10.9,105,11.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,16.0,1,652,2,3.1,Mecanizado Verde,SI,0.8,19.4,4.2,2,7.0,104,15.7,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,5,33,2,3.1,Mecanizado Verde,SI,1.2,12.7,14.0,9,6.1,65,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,11.8,2,0,3,3.0,Mecanizado Verde,SI,0.7,7.6,1.6,3,8.5,146,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,13.2,3,0,3,8.6,Mecanizado Verde,SI,0.8,12.1,1.5,5,9.4,158,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,14.1,1,88,2,18.0,Mecanizado Verde,SI,1.0,12.0,2.0,10,7.2,150,15.1,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,2,241,2,10.5,Mecanizado Verde,SI,1.2,7.6,2.8,11,13.3,178,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.6,5,266,2,3.2,Mecanizado Verde,SI,1.0,10.3,2.6,1,8.3,143,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.0,6,116,2,3.7,Mecanizado Verde,SI,0.8,7.7,2.6,1,9.5,151,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,15.2,1,649,2,6.1,Mecanizado Verde,SI,1.4,15.0,5.5,8,6.3,206,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.7,2,28,2,7.7,Mecanizado Verde,SI,1.5,7.6,2.3,8,7.5,152,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,13.0,3,181,2,4.5,Mecanizado Verde,SI,1.2,12.9,2.4,9,7.2,147,14.4,Medio,Alto,0,0,0,1,2
CC01-1940,12.1,4,127,2,3.6,Mecanizado Verde,SI,0.8,9.3,2.7,9,8.2,155,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,11.6,2,21,2,12.9,Mecanizado Verde,SI,1.5,7.3,2.2,8,7.6,144,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,11.5,5,45,2,7.7,Mecanizado Verde,SI,1.5,8.0,7.4,8,9.2,117,14.0,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,6,171,2,4.5,Mecanizado Verde,SI,1.2,10.7,3.0,8,7.6,123,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,12.5,7,142,2,3.6,Mecanizado Verde,SI,0.8,11.0,2.7,9,12.3,140,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,13.3,2,0,3,4.7,Mecanizado Verde,SI,0.8,10.7,1.6,11,11.3,158,13.4,Alto,Alto,0,0,0,2,2
CC01-1940,12.8,3,0,3,3.0,Mecanizado Verde,SI,0.8,8.3,5.6,12,9.9,126,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,11.8,3,66,2,1.2,Mecanizado Verde,SI,1.5,9.6,4.9,9,8.8,91,14.0,Bajo,Alto,0,0,0,0,2
CC01-1940,11.0,4,16,2,4.7,Mecanizado Verde,SI,1.3,4.0,2.7,8,10.0,97,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,5,74,2,6.8,Mecanizado Verde,SI,0.8,10.7,3.4,9,9.5,91,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,10.3,1,5,2,2.4,Mecanizado Verde,SI,1.3,2.1,50.2,9,11.2,118,11.1,Bajo,Bajo,0,0,0,0,0
CC01-1940,15.3,1,555,2,4.7,Mecanizado Verde,SI,1.4,17.6,4.7,8,9.0,131,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,2,123,2,5.4,Mecanizado Verde,SI,0.8,10.7,2.9,9,10.7,118,10.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,15.5,4,501,2,3.2,Mecanizado Verde,SI,1.4,13.4,2.2,2,7.5,130,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,13.0,5,84,2,3.3,Mecanizado Verde,SI,1.2,15.0,2.2,3,8.0,139,14.5,Medio,Alto,0,0,0,1,2
CC01-1940,16.3,5,500,2,4.7,Mecanizado Verde,SI,1.2,33.3,3.7,7,10.8,111,11.7,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.9,6,99,2,4.0,Mecanizado Verde,SI,0.8,10.6,3.7,9,7.9,112,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,3,117,2,5.4,Mecanizado Verde,SI,0.8,10.6,2.1,9,7.9,114,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,11.4,1,27,2,1.2,Mecanizado Verde,SI,1.3,2.1,4.1,9,10.0,148,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,11.0,2,14,2,4.7,Mecanizado Verde,SI,1.3,3.9,3.1,8,10.5,97,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,1,40,2,4.6,Mecanizado Verde,SI,1.0,9.7,3.0,3,8.5,121,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,16.1,2,780,2,4.6,Mecanizado Verde,SI,1.2,25.6,2.9,7,10.7,126,12.1,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.8,3,257,2,3.5,Mecanizado Verde,SI,1.5,10.0,3.4,7,10.2,97,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,13.4,1,68,2,6.7,Mecanizado Verde,SI,0.8,11.7,3.0,3,8.7,159,14.2,Alto,Alto,0,0,0,2,2
CC01-1940,16.1,2,780,2,2.8,Mecanizado Verde,SI,1.2,25.6,2.9,7,8.8,179,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,12.7,3,242,2,1.2,Mecanizado Verde,SI,1.5,9.9,2.9,7,8.2,127,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.9,5,123,2,5.4,Mecanizado Verde,SI,0.8,10.4,2.5,9,8.9,131,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.7,5,107,2,5.4,Mecanizado Verde,SI,0.8,11.3,2.7,9,9.1,129,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,13.5,1,75,2,4.2,Mecanizado Verde,SI,1.0,10.0,2.9,9,6.4,141,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.1,3,44,2,2.4,Mecanizado Verde,SI,1.5,9.6,13.8,9,8.3,110,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,15.5,1,0,3,3.9,Mecanizado Verde,SI,0.8,8.6,2.3,6,8.3,199,10.9,Alto,Bajo,0,0,0,2,0
CC01-1940,14.1,1,410,3,6.5,Mecanizado Verde,SI,1.0,11.4,2.0,8,8.5,141,13.6,Medio,Alto,0,0,0,1,2
CC01-1940,12.8,3,93,3,3.1,Mecanizado Verde,SI,1.0,8.4,2.1,12,10.2,146,11.0,Medio,Bajo,0,0,0,1,0
CC01-1940,13.9,1,206,3,3.1,Mecanizado Verde,SI,1.0,8.6,2.2,12,9.6,162,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,13.9,1,206,3,3.1,Mecanizado Verde,SI,1.0,8.3,2.2,12,9.6,152,10.5,Medio,Bajo,0,0,0,1,0
CC01-1940,13.7,1,0,3,5.1,Mecanizado Verde,SI,0.5,10.1,3.1,10,7.6,153,13.8,Medio,Alto,0,0,0,1,2
CC01-1940,13.7,2,0,3,3.3,Mecanizado Verde,SI,1.0,11.7,2.7,12,8.5,128,14.1,Bajo,Alto,0,0,0,0,2
CC01-1940,13.9,1,0,3,4.4,Mecanizado Verde,SI,1.0,9.0,1.8,12,8.6,137,13.8,Medio,Alto,0,0,0,1,2
CC01-1940,13.1,2,0,3,4.4,Mecanizado Verde,SI,0.8,9.7,1.9,1,8.7,126,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.9,1,0,3,4.4,Mecanizado Verde,SI,1.0,9.1,2.3,12,8.5,125,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.0,2,0,3,4.4,Mecanizado Verde,SI,0.8,9.4,3.7,1,9.6,106,13.0,Bajo,Medio,0,0,0,0,1
CC01-1940,13.9,1,0,3,4.4,Mecanizado Verde,SI,1.0,9.0,1.8,12,8.4,153,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,13.0,2,0,3,4.4,Mecanizado Verde,SI,0.8,9.4,2.3,1,9.4,107,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,13.7,1,0,3,5.1,Mecanizado Verde,SI,0.5,10.1,2.1,10,8.2,158,14.2,Alto,Alto,0,0,0,2,2
CC01-1940,13.7,2,0,3,3.3,Mecanizado Verde,SI,1.0,11.4,2.2,11,8.0,120,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,13.8,1,0,3,5.1,Mecanizado Verde,SI,0.5,10.3,2.0,10,8.3,162,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,13.7,2,0,3,3.3,Mecanizado Verde,SI,1.0,11.6,2.1,11,9.3,124,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,13.8,1,0,3,5.1,Mecanizado Verde,SI,0.5,10.4,2.1,10,11.8,174,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,13.7,2,0,3,3.3,Mecanizado Verde,SI,1.0,11.7,2.5,12,9.0,134,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,14.0,1,0,3,5.1,Mecanizado Verde,SI,0.5,11.3,2.6,10,9.2,156,13.4,Alto,Alto,0,0,0,2,2
CC01-1940,13.5,2,0,3,3.3,Mecanizado Verde,SI,1.0,11.9,2.8,12,9.5,124,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.8,3,91,2,3.9,Mecanizado Verde,SI,1.5,7.1,2.9,8,8.9,149,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,13.0,4,88,2,1.4,Mecanizado Verde,SI,1.2,12.7,3.2,9,7.3,112,14.8,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,5,110,2,1.0,Mecanizado Verde,SI,0.8,12.6,2.7,10,8.4,125,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,2,130,2,1.5,Mecanizado Verde,SI,1.0,11.0,2.8,10,8.6,106,14.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.7,3,254,2,0.3,Mecanizado Verde,SI,1.2,8.7,3.5,11,7.8,143,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,15.5,4,508,2,1.9,Mecanizado Verde,SI,1.2,12.4,3.2,3,7.2,138,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,14.6,1,499,2,4.7,Mecanizado Verde,SI,1.3,16.0,5.1,11,8.9,168,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,13.1,1,375,2,0.4,Mecanizado Verde,SI,1.0,10.3,3.5,5,7.8,142,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,13.2,2,563,2,0.4,Mecanizado Verde,SI,1.4,8.9,3.1,6,8.1,158,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,13.0,3,311,2,1.4,Mecanizado Verde,SI,1.3,12.0,3.0,7,8.2,124,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,13.1,4,88,2,1.4,Mecanizado Verde,SI,1.2,12.9,3.3,9,7.2,110,15.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,5,100,2,2.1,Mecanizado Verde,SI,0.8,12.6,3.1,10,8.0,121,14.0,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,2,130,2,0.8,Mecanizado Verde,SI,1.0,11.0,3.1,10,5.4,149,14.1,Medio,Alto,0,0,0,1,2
CC01-1940,12.9,1,202,2,2.5,Mecanizado Verde,SI,1.2,8.7,2.7,11,11.0,161,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,12.0,2,332,2,4.4,Mecanizado Verde,SI,1.0,6.9,3.1,11,9.5,132,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.2,3,108,2,1.2,Mecanizado Verde,SI,0.8,7.9,2.7,12,10.7,147,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,12.8,1,31,2,2.7,Mecanizado Verde,SI,0.8,4.4,2.7,3,8.9,132,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,12.0,2,62,2,2.7,Mecanizado Verde,SI,1.2,8.7,2.6,3,7.3,135,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,13.5,3,202,2,2.6,Mecanizado Verde,SI,1.0,10.9,2.7,4,8.4,119,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,2,108,2,4.4,Mecanizado Verde,SI,1.0,11.3,2.7,2,9.3,155,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,13.1,4,117,2,0.7,Mecanizado Verde,SI,1.0,13.6,3.0,3,6.9,153,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.5,5,185,2,4.4,Mecanizado Verde,SI,1.5,7.3,2.6,5,11.0,128,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.3,1,145,2,0.9,Mecanizado Verde,SI,0.8,7.9,2.2,12,10.0,141,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,13.8,1,164,2,1.1,Mecanizado Verde,SI,1.2,13.0,2.6,3,11.0,210,12.0,Alto,Bajo,0,0,0,2,0
CC01-1940,12.4,2,180,2,1.1,Mecanizado Verde,SI,1.5,7.4,2.6,5,8.8,144,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,16.4,3,0,3,3.2,Mecanizado Verde,SI,1.0,14.3,9.3,5,11.1,181,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,15.2,3,0,3,3.2,Mecanizado Verde,SI,1.0,16.4,6.5,5,12.7,6,11.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,14.9,5,0,3,3.2,Mecanizado Verde,SI,1.0,13.6,8.0,5,13.8,163,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,14.8,4,0,3,3.2,Mecanizado Verde,SI,1.0,11.0,6.7,7,6.6,95,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,14.1,1,181,3,3.1,Mecanizado Verde,SI,0.8,11.3,2.2,11,9.2,168,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,16.0,2,833,3,4.0,Mecanizado Verde,SI,1.1,12.1,1.7,1,10.3,185,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,3,0,3,4.1,Mecanizado Verde,SI,0.8,8.1,1.4,1,7.8,161,13.9,Alto,Alto,0,0,0,2,2
CC01-1940,11.9,4,0,3,4.3,Mecanizado Verde,SI,1.0,8.0,1.7,1,8.8,150,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,12.5,1,100,3,3.1,Mecanizado Verde,SI,0.8,11.3,2.4,11,11.1,144,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,11.8,3,0,3,4.1,Mecanizado Verde,SI,0.8,8.1,1.6,1,9.0,153,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,11.9,4,0,3,4.3,Mecanizado Verde,SI,1.0,7.9,1.8,1,7.4,133,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,1,143,3,2.8,Mecanizado Verde,SI,1.3,8.0,6.6,10,8.3,141,14.0,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,2,0,3,1.7,Mecanizado Verde,SI,0.5,8.6,1.5,10,10.0,157,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,3,45,3,3.1,Mecanizado Verde,SI,0.8,9.1,2.1,10,8.0,139,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.5,1,169,3,3.3,Mecanizado Verde,SI,1.3,7.9,4.5,10,8.5,151,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,11.8,2,0,3,1.7,Mecanizado Verde,SI,0.5,7.7,1.7,10,9.0,152,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,3,45,3,3.1,Mecanizado Verde,SI,0.8,8.4,1.8,10,8.2,135,14.2,Medio,Alto,0,0,0,1,2
CC01-1940,12.7,1,191,3,2.4,Mecanizado Verde,SI,1.3,7.6,1.6,10,6.6,158,13.7,Alto,Alto,0,0,0,2,2
CC01-1940,11.9,2,0,3,1.7,Mecanizado Verde,SI,0.5,7.6,1.7,10,11.7,167,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,3,45,3,3.1,Mecanizado Verde,SI,0.8,8.0,1.9,10,7.7,136,14.5,Medio,Alto,0,0,0,1,2
CC01-1940,13.5,1,406,3,11.5,Mecanizado Verde,SI,1.0,10.9,2.0,1,9.4,194,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,14.1,2,396,3,2.5,Mecanizado Verde,SI,1.2,8.0,1.5,3,10.0,157,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.2,3,0,3,1.3,Mecanizado Verde,SI,1.0,8.9,1.3,3,8.9,165,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.1,4,66,3,2.9,Mecanizado Verde,SI,0.8,8.9,1.8,4,8.2,160,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,12.1,1,124,3,3.0,Mecanizado Verde,SI,1.0,4.1,1.9,9,7.9,158,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,13.1,2,0,3,4.8,Mecanizado Verde,SI,1.0,11.4,1.5,11,9.6,154,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,12.8,3,46,3,4.0,Mecanizado Verde,SI,0.8,9.6,1.8,11,9.8,151,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,1,164,3,2.5,Mecanizado Verde,SI,0.5,3.4,2.0,5,11.1,160,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.6,5,0,3,2.0,Mecanizado Verde,SI,1.0,11.4,16.0,3,7.3,110,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.9,6,0,3,3.1,Mecanizado Verde,SI,0.8,9.6,8.0,3,10.0,76,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,12.0,6,0,3,3.1,Mecanizado Verde,SI,0.8,9.9,30.0,3,8.4,88,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,13.7,1,0,3,6.6,Mecanizado Verde,SI,1.0,10.7,1.7,6,10.7,150,11.6,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,2,0,3,2.8,Mecanizado Verde,SI,0.8,6.6,1.6,6,11.7,127,12.1,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.8,1,338,2,5.3,Mecanizado Verde,SI,1.4,10.3,1.6,4,8.7,146,12.0,Medio,Bajo,0,0,0,1,0
